,Answer.time_in_minutes,orig_author,prompt,response,sample_1,sample_2,sample_3,trial_type,workerid
7,37.12891666666667,3,You are a supervisor and you have to push back an important meeting with your supervisees. What happened and how do you tell them?,"I am very sorry but will have to push back back the suppose meeting I am very sorry once again but this is the final resort from my end If I wouldn't want to disappoint come the time for the meeting I understand how important the meeting is but that right now I just came across a difficulty which is out of my control. Around 3pm I was called my child's school concerning his health and I needed to be there and Having gone there and took him to the hospital unfortunately he had to be admitted and the matter seem serious than anticipated and I have to sleep over to take of my child. I am a single parent and this is of urgent attention. I hope you understand, Thank you. With the above kindly comply and let the meeting be shifted. Thanks.",dear Mr smith. as you are aware i was late this morning for the important meeting with  the top-level executives in the company this morning. I am writing you this not to pad my job with excuses to break my fall. i emailing you to just give a explanation. I respect this company and the work we do here. I would never do something that would make me late intentionally. when i left my house this morning i was on time and ready to take on the meeting. when i was more then halfway there just after the turnpike i surcame to a flat tire. i pulled over and changed it as fast as i could but unfortunately i got up in the morning traffic i normally avoid. I am sorry mr smith. this was not my intention. i can promise you that i will make steps that this will never happen again.,hey uncle frank. i got your message about my cousin Marissa. i am so proud of her. I have a favor to ask and it brings me no joy to do this. i need to borrow some money two thousand and eighty four dollars to be exact. I know its alot especially this time of year id ask my mom but you know how their financial situation is. Do you remember my roommate tim? well we have that situation worked out where i borrow his care if i help with the up keep and gas? 2 days ago i got into a accident. it didn't look that bad but with a tow truck and mechanic expenses its gotten to be expensive. i have only a little bit of the money and i wouldn't ask you if i didn't need it. i can pay you back after the holidays. we can come up with a payment plan. i am really sorry. I love you uncle frank.,"hello thank you for responding. yes the phone is still for sale. and i am still very motivated to sell it. it is a brand new iphone. It is the model that was released eight months ago. i have had it but really only used it for work. it works great as far as the functions on the inside. it is very fast loading. it has a ton of room for applications games, pictures, and music. I also have a few cases for it and a brand new car and wall charger. i am selling it for a much lower price then most because everything the internals are satisfactory. there is a crack in the screen. it isnt so bad that it cant be used it is just not satisfactory for my needs. i have looked into fixing it and it would only cost a hundred dollars.",single_trial,15
8,37.12891666666667,6,"You need to ask a relatively wealthy relative (it could be any relative) for some money. Formulate a story/message that is asking that relative what you need the money for, when you need it, why you need it, and how they should give it to you. ","Hi Uncle, I am really in a deep piece of mess at the moment uncle as I got robbed and now in a mess not of carelessness but misfortune. While I was away from home to school my room at the hostel was burgurged and most of my valuables was taken away and now I have to arrange to get most of my stuff all new and afresh in fact they had the gut to take television and also my laptop. I take only iphone and ipad to class. and now I left with literally nothing. I have already gone to the authorities and report the case yet no response and it been 2 weeks I am not comfortable at all and so I had to reach out. At this very moment i need all the help I can get to be standing again. 
Uncle I need about $45,000 to replace my stuffs. I hope this isn't too much. will be deeply grateful if you sent it to via paypal. Thank you so much Love you.","Hey Mom, you know how you always ask me what are some hot buys on Amazon?  Well, I was going to add a bunch of stuff to your cart so you could see, but unfortunately, I don't have your login info.  I know you hate getting links in the email, so I think this is probably the best way for me to do it.  If you give me your login, Ill fix up your account, put your new address in there, and take care of the account I set up for you to get it all running smoothly.  It shouldn't take long, and if you really want, can change the password right after I finish.  Can you let me know what it is so I can get your wishlist set up, as well as your address and phone number and such?  It's very important to have everything going so the Christmas shopping you're about to do doesn't get too impacted.","Hello Craigslist buyers.  I am selling a Kindle Fire Tablet.  The retail price for one at the moment is $90.  I find I no longer have use for mine, and there are only one or two problems with it, so I am looking to offload it onto someone else!  So, the screen is still perfectly clear, I also just got done swabbing it down with alcohol and screen cleaner to make it look new and pristine.  One of the issues is, the button to turn it on sometimes sticks, sometimes you have to give it a nice whack against the floor to get it to turn on.  The other issue is that the memory card is broken.  Those two things are not major, and easily reparable, I have upgraded to a different tablet, and I don't think it's worth my time or money to repair.  So, I will sell it for $40, $50 off new retail of this thing, all you need to do is buy a microSD card which is just a few bucks and the tablet will be as good as new minus the power button issue.  It's a great buy!","Hi Mom.  Well, I know you get very upset when something bad happens to me out of my control, so I'm going to tell you some bad news right now.  Before we go on, yes, I'm not in great shape, I was in a car accident.  I was on the highway at night, a drunk driver came out of NOWHERE and smashed into me.  He sideswiped me good, the Kia Optima is totaled, and I'm still recovering from the damage it did to me.  Thankfully, there were some good folks around who called the police, checked on me, made sure I was alright, one of them even stayed at the hospital until Dad got here just so I wasn't alone.  It was a near miss, and I don't want to scare you, but I always try to be honest, things could have ended a lot worse.  I'm going to be holed up at Holy Name Hospital a few days, I can explain a little better in person, but this was the simplest, fastest way to let you know since you never answer your phone.  I love you, I'm safe, I'm going to be ok.",single_trial,15
9,37.12891666666667,1,You need your mom's password to access an important account that you have under her name. What is your plan to convince her to give you her password?,Well I will first try and reach first And sweet talk into how much i care and love and seek to make her proud by hard work and not letting and investments on me being a waste and also further promises to put her in the mood I want. Having done the above I will further try and make a atmosphere of concern by asking about other members of the family and their well being and later talk of her being and also businesses that have ties to the suppose account I need access . When she is fully in the mood of talking about thing pertaining the business and how long she has been running the account I will just switch into having access into the account not alarm her or seem desperate about the account details.,"Hi all, my deepest apologies for the late notice but it has come to my attention that I will need to push back our team meeting this afternoon. I understand that the way I framed the meeting represented the importance to both myself and the company, and rest assured it is still imperative that we have a team discussion to walk through the topics in the agenda. That said, there is unfortunately an unforeseen emergency that requires my attention prior to me being able to attend the meeting with the team. I hope to be able to reschedule the meeting in the next day or two, however it is pending my ability to remedy the issue at hand. Thank you for your patience and continued hard work as I work through this issue.","Hi team, my deepest apologies for the tardiness to the meeting today. There was a large scale funeral procession on the way in to the office that literally shut down the 10 blocks surrounding our headquarters. I understand that being prompt and attending meetings on time and in full is not only requisite to the job, but it is also requisite to performance in the role you put me in. I have already taken steps to remedy what I missed by not being available at the beginning of the meeting, and it will absolutely not happen again. I trust that when reading this, you will factor in my exceptional performance over the past few years, and understand that my word is representative when I say that I will not let it happen again. Thank you, and I look forward to continued success with each of you!","Hi Aunt Kathy! I know it has been awhile, but I have been busy trying to get ahead with work and school. It is extremely busy, and I have been having difficulties with my financial aid because of my dad. It is unfortunate because the way the financial aid works, it appears that my family income is substantially higher even though they are divorced and he does not support me. Because of that, I have hit a short term cash crunch as I seek a private loan to bridge the gap on tuition for the upcoming semester. I need half of the tuition in 2 weeks in order to not be dropped from my classes for the term, and I am not sure where else to turn. Would you be able to give me a loan for the outstanding balance and I will repay you back monthly over the next 2 years as I am able to get the money saved? Thank you!",single_trial,15
10,57.25851666666666,8,You are extremely late for an important meeting with top-level executives in the company that you work for. Create a story for why you were late that will convince them not to fire you. ,"I am so sorry I'm going to be late! I was right on time this morning, and really prepared for this meeting. I'm so mad, I got a flat tire less than 10 minutes from my house! I even tried to change it myself, but that was just hopeless since I'm not strong enough to get the screw-things off. I called AAA, but they're saying it could take up to an hour!! Everyone I know is already at word, so I don't know what else to do. I have to just wait for them. Is there a way to listen in on the meeting on my phone, as I wait? I really wanted to be there. I don't know if I ran over something, or there's something wrong with my tire. Please know that I would be there if I could, and I will come in as soon as this is fixed. Thanks for your understanding!!","Hey Mom, How are things going? I need your help! I'm trying to upload some bank statements for my financial aid account and they are wanting to see yours, too. Do you remember that Parent Loan that you applied for? They are wanting to see bank statements related to that. I tried to log in myself so I could get it quicker - but I don't know your password. Would you mind letting me know what that is so I can get my account all settled? I don't know that I could wait to have you print it out and send to me - and I'm not sure if I know how to pull bank statements from an email. I promise I'm just going in to get those bank statements! I won't touch anything else, I swear! Please help me, Mom, I'm freaking out!Thank you!!!Daughter","This tablet is being sold AS-IS for PARTS or REPAIR. The screen is shattered but it's still functional. All of the apps and features can still be accessed. I'm the only owner and I bought it new only a year ago. It's not on a contract and is pretty simple to use. The charging port works and I will include a clean case and original charger. BUT it will take about $300 to fully fix the screen. (That's the quote given by Local Repair Shop.) My loss is your gain! The tablet itself can be yours for only $50. So if you pay for the repair, that's $350 total - when the tablet NEW runs for $1200, that's a pretty good deal. No refunds, no returns, you are buying as-is. I will bring the device charged so that you can try it before you buy.","Hey Chris, Sorry to bother you but something big has happened - something you'll probably hate me for. You know that really nice Ford Flex you have? Well, I've always been jealous of it and I asked your girlfriend if I could borrow it to do some rummage sale shopping on Saturday. I had some great finds - including a small dining room table, which I packed safely in the back of the Flex. Unfortunately, I wasn't able to see well out of the back window with the furniture piled high...and I backed it right into a concrete pole in the middle of the parking lot. The Flex...is ruined, so ruined. I'm going to give you my insurance info but I know I'm going to be severely paying for it. I don't know if you'll ever trust me again, but I sure hope you'll let me make things right. I'm so sorry. Friend",single_trial,16
11,57.25851666666666,1,"You must sell your cell phone or tablet device. However, the condition of the device is not satisfactory and you currently do not have the funds to fix it. Using any tactic, how would you sell your device?","I have a late-model phone. It has been working for me very well. I got it shortly after the latest model was released and haven't had any problems with it. Just recently, it was dropped and there is a small crack in the screen. It has not affected the functionality of the phone, but I had an estimate to get the screen replaced. The cost is low but, since my contract allows for a new phone this year, I do not wish to spend the extra money on this one. For that reason, I will sell this phone for a bit below its value, allowing for replacement of the cracked screen if you so wish. This phone's speed is quite good and it takes high-quality photos. If the screen crack does not bother you, you can get this phone at a great price!","Mom, remember when I was younger and we had to set up my account in your name because the bank would not let a minor have the primary on the credit card? Well now I want to make a purchase in my name, but the bank is refusing to let me have custody of the account since your name is still on it. I want to make a large purchase, and in the end I don't want you to be liable for the expense so can you please send me the password so I can start the paperwork to transition the account from your name and mine to just mine? I am 22 now and am ready for the responsibility, thank you for putting your name on the account when I was younger and I want to be an adult and take responsibility for my charges.","Hi all, my deepest apologies for the late notice but it has come to my attention that I will need to push back our team meeting this afternoon. I understand that the way I framed the meeting represented the importance to both myself and the company, and rest assured it is still imperative that we have a team discussion to walk through the topics in the agenda. That said, there is unfortunately an unforeseen emergency that requires my attention prior to me being able to attend the meeting with the team. I hope to be able to reschedule the meeting in the next day or two, however it is pending my ability to remedy the issue at hand. Thank you for your patience and continued hard work as I work through this issue.","Hi mom, sorry I missed dinner the other night. As you know we live in Southern California and people tend to panic when a little bit of precipitation happens. I was going to the grocery store to pick up a bottle of wine when people started panicking at the sight of a puddle on the road and swerving to avoid it. My windshield wipers were stuck and I was trying to fix them when I noticed the bottleneck and hit the brakes, but the water on the ground meant that the tires were not able to fully stop in time to avoid needing to swerve off the road. I was extremely lucky in that there were no trees or people near me, and I left with a few bumps and bruises but if there was anything in the road it could have been a far different story!",single_trial,16
12,57.25851666666666,9,You borrowed your friend's favorite expensive car and you crashed it. It is now completely broken. How do you explain what happened? What do you do?,"Hi, first, I want to thank you for letting me borrow your car. It's a dream to drive and I got a lot of attention when I took it out the other night. I went to the club down the street here, and drove around the block several times before I found a spot big enough to park the car - and leave space front and back - but not enough space to fit other cars! I double-checked my parking and went into the club for a few hours. When I came out, I found the car still in the spot, but with the side smashed in. It looks like someone hit it broadside. I could not open the door on the driver's side, and could not get it started when I got inside. I had it towed and I am waiting for an estimate. My insurance company is sending an inspector this morning. I will handle the deductible and any related expenses. I am so sorry about this, and promise to get it taken care of as soon as possible.","Hi mom,I hope you are having a great week so far! I wanted to talk to you because I need your password to access our Verizon account. I unfortunately broke my phone the other day, and I need to get a replacement, but I need to be able to sign into the account to see all the replacement options and place the order. I am so sorry, I know you told me to take good care of my phone, but I dropped it in the bath tub by accident the other night! I promise that I will replace it using my own money and such, but I will need to get into the account to get it taken care of. I wouldn't ask you to send me your password over email or by text or anything, so please give me a call when you get a chance so that I can get the password, and please promise not to yell at me too much!Love you and hope to talk to you soon","I have a used Samsung Galaxy Tab for sale, selling it for $400. It comes with the keyboard attachment and a stylus, as well as a few other accessories, such as a case, the charger, and a screen protector. I got it earlier this year, $650 for everything, and was planning to use it for school, but it didn't really work all that well for my purposes. I am dropping the price down to $400 since, even though the screen and most of it is in like new condition, there is a problem with the charger port that would require a repair to fix. It would cost about $100 to fix and can be done at any electronic repair shop, which with the $400 cost would still be cheaper than getting everything brand new, and otherwise, everything else is in great condition. Shoot me an email if you're interested.","Good morning team,I know we have our quarterly kickoff meeting scheduled for today, but unfortunately I'm not going to be able to make it into the office. I've been feeling sick lately, and felt really terrible this morning. I went to the doctor and it turns out that I have the flu. I must have caught it at the holiday party, I can't believe that people still went even though they were sick! Anyways, we'll have to push the meeting back until I get better, which will probably be next week. In the meantime, think about how you want to set up our schedule for the next quarter so that we can get everything done on time, so that when we have our meeting next week we can get through everything as efficiently as possible.Sorry again, and see you all next week!",single_trial,16
13,57.25851666666666,3,You need your mom's password to access an important account that you have under her name. What is your plan to convince her to give you her password?,"hey mom. i need you password for my savings account. i swear i changed it when you gave me access to the account but none of my normal passwords are working. all i can figure is that it is still under your info. i really need into that account. this stupid require math class insists on this textbook that costs almost $300! i didn't know i would have to buy anything that expensive so i didn't leave that much from my aid money. if i had known, then i wouldn't have gone to Cancun this summer with Becca! this stuff should be made clear when you sign up for these classes, especially when i don't have a choice. anyway, let me know as soon as you can so i can move to plan B if your password doesn't work either. Say hi to Dad for me. love, me.",hey uncle frank. i got your message about my cousin Marissa. i am so proud of her. I have a favor to ask and it brings me no joy to do this. i need to borrow some money two thousand and eighty four dollars to be exact. I know its alot especially this time of year id ask my mom but you know how their financial situation is. Do you remember my roommate tim? well we have that situation worked out where i borrow his care if i help with the up keep and gas? 2 days ago i got into a accident. it didn't look that bad but with a tow truck and mechanic expenses its gotten to be expensive. i have only a little bit of the money and i wouldn't ask you if i didn't need it. i can pay you back after the holidays. we can come up with a payment plan. i am really sorry. I love you uncle frank.,hey Todd. I know you you are pretty upset about me crashing you car and i know you deserve to be. i am really upset that i did this to you i have always seen you as a really great friend. i know you didn't see the accident happen and i just wanted to let you know what happened i don't want to give you any excuses i just would want to know if the shoe was on the other foot.i was driving down highway 40 and it was darker then usual. I wasn't speeding i wasn't drinking i was showboating in your favorite car. a deer jumped out from the right hand side of the road. it scared me and i went to slam on the brakes. when i did the car went into a spin and smacked a telephone pole.  i am sorry the frame is bent and it is totaled. i want to pay for it. please me message me so i can figure out how.,"Dear colleagues, I have some upsetting news due to some unfortunate events. I have to push back our meeting. I know this is very short notice and the timing is horrible, but I have had a late shipment come into the loading dock. As you know, as warehouse supervisor, standard protocol requires me to stay and do inventory on the stock before I can put it into our supply system. This is to prevent theft, being shortchanged by our manufacturer, and other troublesome events. The late shipment is due to the holiday season and the mail and shipment companies being overloaded. The total time needed for the inventory will take two hours. I have some extra help so maybe a little sooner than that. I am sorry for the inconvenience. I will be in touch soon",single_trial,16
14,57.25851666666666,2,You are a supervisor and you have to push back an important meeting with your supervisees. What happened and how do you tell them?,"Good morning everyone. As you know, this quarter has been a tough one, and the upcoming quarter will obviously be worse. For that reason, more time is required for a plan to be devised. We all need to go into this next meeting with concrete ideas of how we are going to approach the challenges of the next quarter. I am therefore pushing back the current meeting, and asking that everyone come next week instead. Use this time to fine-tune any ideas you expected to present. I expect that everyone was already prepared, but things are changing quickly, and our plans much change with them. The new date will be a week from Friday and I hope to hear detailed progress reports and ideas on how to more forward in these trying times. Thank you.",Good morning gentleman. First I'd like to take the opportunity to sincerely apologize for my late arrival at this morning this morning's meeting. Despite the unforeseen circumstances I do have a fairly interesting story to share and a valuable lesson to tell you about that I learned today. I was just about to enter the I-95 exit ramp when I noticed a car pulled over on the shoulder. I pulled up next to the car and started to roll down my window when I noticed a woman was reclined in the backseat with the door open I carefully pulled over to see if she needed help. That's when I noticed she was in the midst of giving birth. Even though I have almost no medical training she assured me that she and her husband had been through classes and she could help me until the paramedics arrived. I called 911 unfortunately I didn't have to play paramedics this morning but I did get to witness a beautiful live birth right on the shoulder of I-95.,"Hi Terry, it's me. Unfortunately, I'm writing to you today because I have bad news. I'm extremely embarrassed to admit that I've been very Reckless with my behavior lately. I'll just get right to the point. Last night I borrowed your Tesla. That's right, your baby, your favorite, the great love of your life. I'm very embarrassed to admit that I went out and had a lot to drink last night. For whatever irresponsible reason, when I returned home I saw your shiny red baby parked in the driveway. I had a spare key so without thinking, I ran straight over, hopped in the seat and started barreling down our street. Well, my little Adventure came to an abrupt end as I hit the gate to the complex. So it is with great sympathy that I need to let you know that your Tesla is no longer. Since the car was wrapped completely around the fence and gate, my insurance adjuster informed me that it was totaled. I'm extremely extremely sorry, and I promise to repay every penny. I left the keys to my car on your front porch. Please feel free to drive it until I'm able to replace your baby.","Hi, I just wanted to let you know that I have a fantastic, yet old, computer that I am dying to get rid of. However, there are a few things you should know first. The computer itself is not functional in its current state. This is why I've decided to sell it for parts. Additionally, you'll be happy to know that my computer is going for the low, low price of $3.50. That's right, you two can have the luxury of a previously owned, horribly conditioned, archaic laptop computer. I bet you're wondering why I'm selling the computer. In this past year I've become a minimalist but also an environmentalist. In an effort to avoid recycling something that could be refurbished, I've decided to sell it but for a low price so that I definitely find a good home.",single_trial,16
15,28.260666666666665,3,You borrowed your friend's favorite expensive car and you crashed it. It is now completely broken. How do you explain what happened? What do you do?,"The key word is ""periodically"" which most insurers define as less than 12 times a year. If your roommate, neighbor or friend is driving your car on a regular basis, that person should be added to your policy, which will most likely increase your premium.

There are ""named driver policies"" out there although they are fairly rare. This type of policy only covers drivers who are explicitly named on the policy. That means accidents are covered if  you let someone drive your car who is not named on your policy.

It is also possible for an insurer to lower coverage levels when an occasional driver is behind the wheel. Insurance companies in eight states are legally allowed to reduce coverage limits for any driver that is not specifically listed on your policy",hey mom i need to ask you a favor i need your google password. i have some accounts with some older social media websites and there are a lot of pictures i want of me and all my friends from back when we were teenagers and i cant remember the passwords. all the accounts are all linked o your google account so when i go to cant remember password it wants to send the recovery link to you. i didn't just want to try to login to you google account without asking you. i know it is kind of a weird request its just nowadays all these sites take security so seriously. it will only take a few seconds and i promise to only look at the emails i need that will be sent from the social media websites. thanks mom.,hey uncle frank. i got your message about my cousin Marissa. i am so proud of her. I have a favor to ask and it brings me no joy to do this. i need to borrow some money two thousand and eighty four dollars to be exact. I know its alot especially this time of year id ask my mom but you know how their financial situation is. Do you remember my roommate tim? well we have that situation worked out where i borrow his care if i help with the up keep and gas? 2 days ago i got into a accident. it didn't look that bad but with a tow truck and mechanic expenses its gotten to be expensive. i have only a little bit of the money and i wouldn't ask you if i didn't need it. i can pay you back after the holidays. we can come up with a payment plan. i am really sorry. I love you uncle frank.,Hey mom! how are you? i am sorry i have missed your calls and you haven't heard from me. i would have called sooner but i didn't want to alarm you i know it is a very long drive. on Monday i had a accident and hit another car. i just want to let you know i am fine just some bumps and bruises. i was coming home from work after my night shift driving down interstate 95. i was a little tired and my mind was drifting. i didn't see a big patch of ice in the road and when my tires hit it i lost traction. i slid into oncoming traffic. luckily the other car was able to swerve and i passed by them and slid into a ditch. My car is in pretty bad shape but once again i am fine. give me a call mom when you get this i love you.,single_trial,17
16,28.260666666666665,9,You are extremely late for an important meeting with top-level executives in the company that you work for. Create a story for why you were late that will convince them not to fire you. ,"When all is said and done, you are definitely empowered to fire bad fit employees who do not mesh well with your culture. To do so, ensure that you treat the firing with care by documenting all actions and making a case to let themIdentify the behavior. ...
Be proactive. ...
Verbalize your disappointment. ...
Come up with an action plan. ...
Respect a person's privacy. ...
Clearly outline the consequences. ...
Reward improvementsListen. Often, when an employee is difficult we stop paying attention to what's actually going on. ...
Give clear, behavioral feedback. ...
Document. ...
Be consistent. ...
Set consequences if things don't change. ...
Work through the company's processes. ...
Don't poison the well. ...
Manage your self-talk.","Hi mom,I hope you are having a great week so far! I wanted to talk to you because I need your password to access our Verizon account. I unfortunately broke my phone the other day, and I need to get a replacement, but I need to be able to sign into the account to see all the replacement options and place the order. I am so sorry, I know you told me to take good care of my phone, but I dropped it in the bath tub by accident the other night! I promise that I will replace it using my own money and such, but I will need to get into the account to get it taken care of. I wouldn't ask you to send me your password over email or by text or anything, so please give me a call when you get a chance so that I can get the password, and please promise not to yell at me too much!Love you and hope to talk to you soon","I have a used Samsung Galaxy Tab for sale, selling it for $400. It comes with the keyboard attachment and a stylus, as well as a few other accessories, such as a case, the charger, and a screen protector. I got it earlier this year, $650 for everything, and was planning to use it for school, but it didn't really work all that well for my purposes. I am dropping the price down to $400 since, even though the screen and most of it is in like new condition, there is a problem with the charger port that would require a repair to fix. It would cost about $100 to fix and can be done at any electronic repair shop, which with the $400 cost would still be cheaper than getting everything brand new, and otherwise, everything else is in great condition. Shoot me an email if you're interested.","Good morning team,I know we have our quarterly kickoff meeting scheduled for today, but unfortunately I'm not going to be able to make it into the office. I've been feeling sick lately, and felt really terrible this morning. I went to the doctor and it turns out that I have the flu. I must have caught it at the holiday party, I can't believe that people still went even though they were sick! Anyways, we'll have to push the meeting back until I get better, which will probably be next week. In the meantime, think about how you want to set up our schedule for the next quarter so that we can get everything done on time, so that when we have our meeting next week we can get through everything as efficiently as possible.Sorry again, and see you all next week!",single_trial,17
17,28.260666666666665,7,You have gotten into an accident that was nearly fatal. Explain to your mother what/when/where/how/why you got into that accident. ,"keep yourself and others safe. If you can't get out of your car — or it's not safe to try — keep your seatbelt fastened, turn on your hazard lights, then call 911 if possible and wait for help to arrive. If the collision seems to be minor, turn off your car and grab your emergency kit. If it's safe to get out and move around your car, set up orange cones, warning triangles, or emergency flares around the crash site.

If there are no injuries and your vehicle is driveable, make a reasonable effort to move the vehicle to a safe spot that is not blocking traffic (like the shoulder of a highway or a parking lot). In some states it's illegal to move your car from the scene of a crash, though. Ask your driver's ed instructor what the law is in your state","Dear Mr Boss, I just wanted to let you know I am on my way to the meeting as we speak. I had to be in an emergency room helping out a neighbor get treatment. Apparently my neighbor has some kind of rare disease that gives him seizures, and apparently he was on some kind of medication for it. But it seems something he ate different or some other medication caused him to pass out. His daughter, who is 9 years old, came to my door crying uncontrollably. She was shaking all over because she's the only one at home and she had no idea what to do. And she always trusted me since she came over for the pool party last year when my daughter had it. It's a nice family but the mother has left and it's just the dad and the daughter. I rushed to her house and found the dad passed out on the kitchen floor next to a half made PB&J sandwich. I called 911 and the EMTs came and took him to the ER. But I  couldn't just leave the 9 year child at home by herself after all this. So I drove her to the ER behind the ambulance, and waited for the doctor to treat her dad. He's ok now, and they're back home. And I'm rushing to the meeting as we speak. I'll see you all soon. My sincere apologies.","Hey man. I don't even know where I'm going to start. I've always been an idiot. You know that. I've always been pretty reckless you know that too. And you know how careless I am. Better than anyone. Even better than me. Which is WHY i love you, man. What kind of insurance do you have one this car anyway? What happens if it's totaled? Now don't be upset. No need for panick. Because you HAVE insurance, right? This was not even my fault. I was jack-knifed by this crazy dude who ran the red light. But it appears he didn't insurance, so either your insurance pays for it, or I pay for it. and... I don't have money. I'm unemployed man, why did you think I had to borrow your car? Now I now you wish I was dead. I understand. I'll make it up to you. Once I find a job, and get settled, I will buy you the same make and model. I swear. Meanwhile, you might have to file the report saying the car is totaled. Not sure how this is going to go down. But really I can't say how sorry I am.","Almost brand new smartphone for sale. Pros: It's the top of the line released this year. It's got the latest CPU, GPU, and huge storage and room for more with the sd card. It has a tons of movies loaded on to the sd car already. That's about 60 gig of hollywood movies. OK, they're ripped and compressed, so it will not be exactly HD DVD quality, but very close. It's so convenient to watch movies on your phone while riding in public transportation. Just the movies alone will cost anyone looking to buy such thing hefty money. And I'm including it for free with the phone. I paid 750 for it early this year. And I'm only asking 500 for it. Cons: I dropped it a few times on concrete while waiting for the bus. Ok, I dropped it more than a few times, but that's not the point is it? I'm just being honest so you know I'm a honest person not trying to rip you off. So the frame has more than afew dings on it, but they've all been smoothed out so it's not uncomfortable to hold. And the screen is busted. But it's just the screen that's cracked, all functionalities are perfect. First 500 obo gets it.",single_trial,17
18,28.260666666666665,4,"You need to ask a relatively wealthy relative (it could be any relative) for some money. Formulate a story/message that is asking that relative what you need the money for, when you need it, why you need it, and how they should give it to you. ","If you suspect someone of being financially abused, there are several actions you can take: Report the possible crime by calling your local Adult Protective Services and state attorney general's office. File a police report. Explore options at your local probate court if your state has such court Competent vs Incompetent. If the Loved One is incompetent, consider pursuing a guardianship over the Loved One to protect the Loved One.
“Bad Actor” ...
Revoking Power of Attorney. ...
Filing a Lawsuit and reporting the Crime. ...
Recourse After Death.Financial abuse involves controlling a victim's ability to acquire, use, and maintain financial resources. Those who are victimized financially may be prevented from working. They also may have their own money restricted or stolen by the abuser. And rarely do they have complete access to money and other resources",Hey everyone I know this may come as a surprise but I have to postpone a meeting for another time. It is because I will have to take the rest of the day off. I know it is an important meeting and all but I have to head into the hospital later today. I have been having some major pains within my body I have to get checked out as I am afraid it could be something serious. Please excuse this for a day. WE can have the meeting tomorrow. And I promise to make it all up to You all in the meeting. I will order pizza and drinks for us all. And tell you how my hospital visit went. Once again I hope you don't mind and see you all tomorrow where we all be able to eat together. Have a great day you all.,Id just go to a pawn shop and see what i can get for it. If not much then id make a craig list add for it and make an honest  description and see  what i am able to get from it with that. If not much then Id lie a bit and spruce up the description and sell it for a bit more money through that. Anything to get it sold and get the money I need.  I would then mail it off to them wherever they would live and Hopefully they wont notice how broken it is for a while then I could block their number/email whatevger they used to contact me through and stuff. I would then do whatever I needed to do with the money. After it is sold Id be happy to have gotten rid of it completely and be happy my plan had worked even if its evil.,I'd just tell her straight up I need the password to it. Me and my mom are close. Im sure she will give it to me if i explain my reasoning for it. At least Id hope she would. Shes pretty nice and I let her into my accounts sometimes if she really wanted me to. She is my mom so she already knows literally everything about me. And shes not a very private person.  so I dont see why she would say no. She trusts me. She raised me right so she knows I wouldnt do anything devious or mischevious.  I believe with that AI can easily get acess to her accounts . but I guess it would depened on the specific acccount it is. However I do believe no account would be really too much at least I hope it wont be to be honest.,single_trial,17
19,28.260666666666665,8,You need your mom's password to access an important account that you have under her name. What is your plan to convince her to give you her password?,"Unsecure Wi-Fi networks. ...
Weak encryption and lack of PIN for Wi-Fi router. ...
Unsecure sites. ...
Unknown programs. ...
Your approval of account links to unknown sites. ...
Revealing your mobile number for social media login. ...
No Windows OS upgrade. ...
No Sandbox.Many parents do have their children's passwords. ... Others suggested that parents should “friend” their child on Facebook, rather than have a password to the account, or agree to be privy to passwords only until their kids reach a certain age Trust is very important in the child parent relationship, and it isn't incompatible with parental monitoring. Parents look through their child's phone because they want to keep them safe. The internet is a dangerous place. Children are exposed to inappropriate content, scams, online predators, and bullying","This tablet is being sold AS-IS for PARTS or REPAIR. The screen is shattered but it's still functional. All of the apps and features can still be accessed. I'm the only owner and I bought it new only a year ago. It's not on a contract and is pretty simple to use. The charging port works and I will include a clean case and original charger. BUT it will take about $300 to fully fix the screen. (That's the quote given by Local Repair Shop.) My loss is your gain! The tablet itself can be yours for only $50. So if you pay for the repair, that's $350 total - when the tablet NEW runs for $1200, that's a pretty good deal. No refunds, no returns, you are buying as-is. I will bring the device charged so that you can try it before you buy.","Hey Chris, Sorry to bother you but something big has happened - something you'll probably hate me for. You know that really nice Ford Flex you have? Well, I've always been jealous of it and I asked your girlfriend if I could borrow it to do some rummage sale shopping on Saturday. I had some great finds - including a small dining room table, which I packed safely in the back of the Flex. Unfortunately, I wasn't able to see well out of the back window with the furniture piled high...and I backed it right into a concrete pole in the middle of the parking lot. The Flex...is ruined, so ruined. I'm going to give you my insurance info but I know I'm going to be severely paying for it. I don't know if you'll ever trust me again, but I sure hope you'll let me make things right. I'm so sorry. Friend","Dear Boss, I know that the important meeting with the executives was scheduled for 9am this morning and I do apologize for being tardy to the meeting. Knowing that the meeting was at our downtown office, I stopped by the main office at 8:30am this morning to grab some last minute paperwork. While I was there, though, the electricity cut to the office. It immediately came back on - but it was clear that some of the internet capabilities did not immediately register back on. I had to call the Internet company and see what was going on. That took another 20 minutes. By the time I got that sorted out, got to the car, and drove the 10 minutes to the downtown office, the meeting had already begun. I apologize for the late arrival - but I couldn't let the main office go without Internet in the early day!Best, Employee",single_trial,17
